id,absrate1,nsusp1,mobility1,q1mpa1,q2mpa1,q3mpa1,q4mpa1,absrate2,nsusp2,mobility2,q1mpa2,q2mpa2,q3mpa2,q4mpa2,absrate3,nsusp3,mobility3,q1mpa3,q2mpa3,q3mpa3,q4mpa3,absrate4,nsusp4,mobility4,q1mpa4,q2mpa4,q3mpa4,q4mpa4,absrate5,nsusp5,mobility5,q1mpa5,q2mpa5,q3mpa5,q4mpa5,absrate6,nsusp6,mobility6,q1mpa6,q2mpa6,q3mpa6,q4mpa6,absrate7,nsusp7,mobility7,q1mpa7,q2mpa7,q3mpa7,q4mpa7,nograd
Lula,14.28720566,-0.229767247,1.489039235,2.254766021,1.73830926,1.905118794,2.235988929,12.20160438,0.282981478,1.536847348,2.104973682,1.871945705,1.92026048,2.0308126,9.365844559,0.16287617,1.502321445,1.835459116,1.821042828,2.227839036,1.893989451,9.070984165,-0.050391143,1.601334744,1.982652709,1.861015586,1.982534023,1.541537363,10.44293398,0.35585031,1.66710261,1.486464772,1.53410099,0.666529257,1.691625492,22.46725979,0.089749171,2.064206429,2.64285618,2.227044718,1.968263102,1.900422152,16.60794925,-0.572778056,2.190576667,2.008360655,2.017971912,1.790437946,1.863981855,0
Lulie,7.564395422,0.139628827,1.20365782,3.603123439,3.857995039,3.748842541,3.40082899,3.397358695,-0.828987057,1.412326809,3.236124547,3.124846901,3.414657422,2.856852259,5.894743864,-0.420317537,1.206048035,3.092507685,3.590094457,3.998793889,3.572757411,3.864130807,0.018263366,1.466787441,3.117894749,3.61679526,3.694902104,3.331542689,7.152727115,0.342506442,1.262348028,3.236714723,3.398503903,4.032569223,4.026097878,5.408322977,0.357556431,1.318529487,3.002261575,2.174992178,2.965067005,3.50725521,7.381092712,0.3689022,1.704581578,3.066245067,3.443687509,2.954103781,2.860031001,0
Lulu,-2.962734016,-0.255903757,-0.219563685,5.418997374,5.431190625,5.490725927,5.31241485,-1.52230726,-0.511582258,-0.681597557,5.23983198,4.965704759,5.698150796,5.352409294,-7.172727619,-0.469239568,-0.948033424,6.099698376,6.565706522,5.807838467,5.302464731,1.73701146,-0.181364262,-1.058052056,5.186785684,4.949706963,5.209996264,4.986042617,-7.052300101,-0.204790459,-0.876545646,5.26561051,5.303813551,5.24732345,5.113892544,-5.802480666,-0.315114132,-0.648600178,5.422459914,6.120113034,5.22951227,5.481852372,-13.22545113,-0.232647642,-0.664712498,4.596268462,5.443275719,5.24769115,5.311671864,0
Luna,5.740159818,0.557433078,-0.226932111,3.230759733,3.215987377,4.02924641,3.90004485,1.485869244,0.327200325,-0.109178187,3.924059719,4.031080609,4.030656144,4.206783072,5.153599003,0.069295663,0.277574445,3.841593127,3.424925183,3.579139349,3.235298775,6.368340299,-0.051734634,-0.007127939,3.431975794,3.291088864,3.008188194,2.975927577,3.052025195,0.09010561,-0.384378317,3.896674904,3.849499855,3.905594131,4.303184605,1.583389329,0.326775811,-0.265377242,3.626208197,3.660006465,4.231471474,3.880124091,-1.875800231,0.149156974,-0.295877532,3.559513369,3.522412706,2.980905315,3.03666048,0
Lura,-6.595788124,-0.317655206,1.345970144,2.862449856,2.901383681,2.888441122,3.185551844,-10.33158156,-0.157561893,0.987124531,2.528265126,3.10696429,2.712450548,3.101541708,-6.305272087,-0.629805646,0.910052084,2.88687759,2.629491031,2.733125979,3.341723161,-7.620462877,-0.302323049,0.613990354,2.120870958,2.675944665,3.07932386,3.127680681,-9.554027745,-0.416499735,1.004481815,2.622167734,2.868673395,3.549926931,2.977821634,-1.774382762,-0.209109272,1.508131891,2.888168836,2.997996675,3.017379442,2.449455812,2.864354467,0.361202285,1.655619937,2.291315388,2.468079618,2.585556771,2.201665621,0
Lutie,3.137919036,0.470391222,0.52422102,5.295281786,5.119194289,5.090213045,4.947870622,5.072677501,0.025987509,0.837976442,4.328527838,4.743963754,5.030759285,4.61291277,4.573717463,0.123641712,1.19069435,5.568284991,5.265993775,4.170185803,4.533416352,3.159260747,0.02218319,1.356147774,4.149519787,5.028180692,4.383987912,4.131547714,3.976551647,-0.003897197,1.176681126,5.677687759,5.231208775,4.883577511,4.967536955,10.24799773,0.126743194,1.241008456,5.018572974,5.103983941,4.905820479,4.747359583,19.25367913,0.15081565,1.031590332,4.369611982,3.777301671,4.280549978,4.344517505,0
Luvenia,3.582525917,0.481188907,-0.258416836,3.346884619,2.77118367,3.0773518,3.383698055,2.668305405,0.589846901,-0.061098913,3.173877054,3.039924901,3.02432313,2.989285158,-3.841955199,0.462717097,0.066641886,3.415058622,2.795539559,3.035313506,2.042282919,0.356589718,0.414936423,0.438458662,3.444686779,2.575002633,3.3597619,3.454612461,-0.906652462,-0.089627101,0.355576902,2.81193951,3.355225159,3.168701775,3.099792831,7.865655509,-0.053312537,-0.0734621,2.98991279,2.87479072,2.610665785,3.562020481,-2.26789628,0.048073527,-0.267086578,2.527481992,2.275137794,2.645422176,2.494777699,0
Lyda,1.577806547,-0.126468007,0.569684262,2.95145961,2.694362848,2.802259406,2.982710502,2.461370879,0.359471298,0.628459394,2.782472004,2.991947473,2.685092291,2.898759984,-1.745411192,-0.207131872,0.469759787,2.683254529,2.803996647,2.412398372,2.332605233,1.896091111,-0.14255002,0.167061019,2.071951831,2.290930788,2.724393731,2.607816995,0.882432525,-0.02998353,0.337733646,2.846029334,2.989542751,3.211680994,3.719769886,-3.500534064,-0.387028595,0.755668746,3.848289309,3.1505857,4.059714217,3.190222984,18.86995952,-0.058344193,1.063384281,2.964459963,2.609290951,2.088672841,2.048622656,0
Lydia,7.557057023,-0.065528824,2.043931506,1.667137911,1.637195734,1.605914291,1.904910047,9.068367129,-0.318370598,2.050871704,2.286255492,1.323329356,1.769631696,2.017911789,4.686566588,0.055796782,2.120252937,1.466008148,1.528351948,1.622350677,1.1952823,0.829623148,0.085930783,2.512597586,1.7878957,1.336200065,1.459796597,1.410081681,6.649861204,0.407303798,2.803390831,1.812986357,1.702644614,1.878331287,1.434433099,13.3576463,0.164790478,2.669198411,1.398314821,1.937317466,2.028127923,2.291972746,13.7551868,-0.116291665,2.985974017,2.271849514,1.851721503,2.100016554,1.863535463,0
Mabel,3.890941906,-0.1479987,0.307000149,3.369561028,3.264166278,2.657341078,3.273780458,8.010645714,0.281595469,0.603644614,3.224891339,2.690410685,2.490106594,2.629633054,7.199741072,-0.169163098,1.059639573,2.964809892,2.843310336,2.235777452,2.686840157,7.024807572,0.180039719,0.871368368,3.275807631,3.094555036,3.141833845,2.813504,18.19484821,0.764813233,0.858240756,2.903619563,2.641828826,2.602789788,2.088478624,17.14438477,0.203712358,1.411688847,2.508638852,3.142460686,2.538137787,2.656859627,16.94094013,-0.135841444,1.411824691,2.642391767,2.469157127,2.650933567,1.684323455,1
Mabell,6.901732256,-0.33627944,-0.414849245,2.879325545,2.596997667,2.506737648,2.689662349,8.477725862,0.05929091,-0.180264428,2.4880978,2.8575447,2.147540868,2.347898735,2.06360933,-0.162549031,-0.395172078,2.439110867,2.356626323,2.926772915,2.641394296,0.83745792,0.020921642,-0.237600247,2.69167238,3.459192061,2.693958438,2.846684911,1.327748041,-0.597684448,-0.082545146,2.454852342,2.618559894,2.427553715,2.313898298,4.320588719,-0.044877538,-0.080528089,3.065616891,2.723282398,2.015264265,2.056730668,11.40169152,-0.007015399,-0.247432151,3.029046314,2.878830518,2.80015626,3.123794148,0
Mabelle,6.433662008,-0.261615354,-0.987865174,3.692219383,4.01160405,3.618177539,3.574803627,7.388735604,0.720097926,-0.811898346,3.552738991,2.753366716,3.152143098,2.961725252,4.425833534,-0.247875922,-0.598857957,3.979192425,3.919875955,3.660455712,3.480482633,1.925362723,0.064049322,-0.369796146,4.03373005,3.694730637,3.506184146,4.02269321,5.352558796,-0.682995666,-0.381642977,3.397955604,3.618337484,3.366583563,3.722823629,-0.339922651,0.400260011,-0.653331166,4.107421913,3.078033673,3.105305147,3.510691676,10.68284562,0.231739936,-0.485955548,4.362023553,3.288905647,3.556336833,2.641218394,0
Mable,8.034595331,-0.005110271,0.46026164,3.285480376,3.391968152,3.33893839,3.419084101,3.725952209,-0.634079827,0.508178533,4.244073101,4.461609781,3.7000075,4.16222009,0.374389248,0.261732451,0.399786697,3.71231063,3.733020287,3.377333596,3.559747866,0.645327949,-0.114254372,0.693449233,3.204555669,3.013430215,3.48655269,3.571864239,7.37422821,0.167433897,0.942776543,4.192852423,4.377746122,3.872189386,3.929788487,0.611137218,-0.075258474,0.971883443,3.498525666,3.818562869,3.207782944,3.618155506,-1.14692845,-0.424740741,0.861820961,3.689658971,3.517602784,3.46684145,3.715558496,0
Madeleine,9.538759363,0.27020514,1.098017871,3.541737586,2.842289077,3.082217279,2.346922837,8.399720778,-0.114215586,1.072219475,2.781751199,1.907252876,2.892595842,2.57964867,11.31559821,-0.132586348,0.652290326,2.471828007,1.425695994,1.858075613,1.927190243,2.589391953,-0.150976859,0.59795732,3.239836031,2.733221183,3.083402802,2.555340815,6.570315581,0.140725096,0.952292559,2.950821152,1.82161771,1.420948928,1.810616459,5.054274149,-0.216833101,0.971900463,1.873257537,1.621364179,2.260710276,2.4148991,17.84642709,0.009068894,0.98682967,2.493053342,0.784652358,1.909591992,1.680015177,0
Madeline,6.85806432,-0.383540012,0.361695945,4.171420716,3.914419168,4.125112458,3.936908216,3.605098843,-0.519942544,0.067641084,3.117852428,3.563915336,3.953213993,4.221535614,1.176168377,-0.748028387,0.506157478,4.139565706,4.144518475,3.863239981,3.885053337,5.542856677,-0.273477661,0.409637729,3.626885501,3.463872693,3.396810259,3.713961619,11.46801911,0.174851524,0.502055336,3.236312794,3.672833818,4.936776708,4.450194128,1.908040251,-0.260251257,0.501544868,4.043084588,3.540366468,3.864190737,3.439671456,19.58449716,-0.297662679,0.597971895,3.937469904,3.411336772,2.614000191,3.344732964,0
Madge,3.959714263,0.177014446,0.783938439,3.193068413,3.608679848,3.179227342,3.41351024,5.271127851,-0.144033857,0.789504248,3.646621833,3.502161045,3.753967065,3.666028987,11.82144018,-0.209073414,0.696519607,2.495159591,2.748422266,2.215900488,2.393686725,6.953423287,-0.189588138,0.83963856,2.637763618,2.390813754,2.951838148,3.621674802,9.511251363,-0.350182398,0.584568194,2.799802935,2.709950755,2.71150093,2.635615571,15.21390175,-0.293890467,0.693134046,2.908217075,3.518783572,2.863243122,2.253287099,17.27609737,-0.0223888,0.742741745,2.911252903,2.85803917,2.992991632,2.034193789,0
Madie,8.529752468,0.537495967,0.711183745,3.427949406,2.66733831,2.925889915,2.9935993,6.512195878,0.316192917,1.028529219,4.331225123,2.666001357,2.343401326,2.293111025,3.97748906,-0.15617975,0.997620921,2.829905211,2.573236144,2.086600332,1.781085207,9.079387286,0.141748736,1.107411305,3.074465604,3.096522751,2.833414145,3.177715937,5.667707075,-0.068317913,0.878311266,2.923983448,2.784260906,3.26762739,3.183483442,1.123824471,0.006702689,1.219994571,2.351700034,2.489760748,2.577571007,2.722206517,9.132986854,0.094203823,0.926622165,2.646286983,3.604632221,3.029663504,2.004225255,0
Mae,20.35550216,0.441701027,1.548202419,2.494197075,2.200420235,2.156876802,2.273072076,19.93494384,0.020462645,1.395478986,1.66310093,1.948522338,1.886896162,1.85634728,15.89594166,-0.00707851,1.583522718,2.418945367,2.326603703,1.993366044,2.496400585,15.16416636,-0.163254327,1.541258526,1.903767615,1.835667928,2.07566011,1.818650911,23.69585713,0.288578019,1.527591038,2.438459497,2.118599107,2.085819739,2.082149123,27.91032909,0.387988913,1.796013695,2.009197511,2.476329588,2.436659552,2.260242506,26.2132345,-0.115658072,1.939275146,1.792792207,1.613902523,1.177724464,1.708477024,0
Magdalena,4.304825044,-0.702610096,1.197739597,2.727568421,3.374570212,2.455859381,2.545040939,6.104302146,0.084908124,1.179408048,2.356325921,2.837133656,2.34147037,2.971164483,7.888817108,-0.027791045,0.975095937,2.818901919,2.712258614,2.975233056,2.829162688,7.306278696,-0.01405111,1.121464411,2.364085773,2.372864445,2.231264648,2.799570105,1.578579953,-0.262116371,0.89885574,2.506392603,2.709457353,2.842615174,2.2007685,9.980878494,-0.026521519,1.351074056,3.315894485,3.483050031,3.204920018,2.712254258,11.12186485,-0.150813339,1.412535061,3.26076548,3.095134777,2.592400323,3.076934092,0
Magdalene,2.608199689,0.181521016,1.152717386,2.746806119,2.580154417,2.106691184,2.601369896,1.517532682,0.145211743,1.230474532,2.762918104,2.902299169,3.140854117,2.654575322,4.268623649,-0.25396783,0.960771504,2.046273024,2.571114402,2.613169251,3.041607876,0.620000956,-0.311706453,1.080558514,2.369390562,1.913405734,2.803902952,1.985321709,4.886020043,-0.391001263,1.094313443,2.144422128,1.591654655,2.078580387,1.816147149,11.73199351,-0.203091725,0.689386568,2.287203029,2.397845838,2.559877313,1.717001396,22.91194008,-0.135095952,0.614348869,2.746567448,2.492633809,1.665256748,2.237893414,0
Maggie,-0.896587786,0.020612037,-0.999305992,3.815001651,3.396381814,3.217467905,3.456903875,1.415123047,-0.343829486,-0.810011163,2.573776644,3.456244333,3.064547552,3.482730311,-1.492265868,0.428826552,-0.970219332,3.96849635,3.78514025,3.626300942,4.227338085,-1.810591717,-0.026135682,-1.022789462,4.555584037,3.777469768,3.805011211,4.528425437,-12.94223249,0.12286218,-1.136540027,4.338043522,4.37532261,4.601227526,4.584255557,-12.12474341,-0.090767214,-1.250664548,3.511488855,3.837802271,3.451693162,3.846117107,-2.572466559,-0.052868107,-1.202070118,4.144797598,2.840808085,4.225859009,4.135082497,0
Magnolia,9.883852494,0.205711895,0.316029633,2.527326525,2.833228676,2.755473013,2.895835374,8.715509382,-0.202697126,0.580029684,2.942684859,3.281002966,2.760934278,3.44569553,10.42512908,-0.396026024,0.645664234,2.854774976,2.783121679,3.09604166,2.595530943,6.181673821,-0.479757789,0.62591296,3.650749684,3.251591312,3.185540547,3.129607283,10.19494386,-0.195504844,0.524439261,2.896769139,2.109216674,2.555940584,2.445556179,2.262044919,-0.170616636,0.407931596,2.337506496,2.555687422,2.664734483,3.020941078,-0.515026826,-0.019268643,0.332327831,3.171828311,2.825403436,3.700812678,3.002420492,0
Mahala,12.72363102,-0.04238759,0.055154636,1.453816306,1.12163486,1.548096112,1.313320491,15.05071874,0.989713468,0.194368646,1.836649638,0.856636314,1.795959754,1.754222782,20.97515838,-0.064061164,0.323185261,1.8633185,1.930055148,1.864652339,1.585949521,8.236840649,-0.331896551,0.382134135,1.504522753,1.13287804,1.701115879,1.612268887,11.76173317,-0.049106435,0.054059245,0.751451889,0.635260462,1.22198015,0.612542833,16.30517667,-0.146348078,0.16882369,0.633780956,0.392732249,-0.173313086,0.55368245,15.33428739,0.06185012,0.553380382,1.703046468,1.376833169,1.465219994,0.850445994,1
Mahalia,5.230108702,0.37369557,1.13766186,3.657462513,3.545128749,3.550904883,3.40556262,3.45741202,-0.247666409,1.370916996,3.488841606,3.629169353,4.064577455,3.874981221,1.814951174,0.344458584,1.160091254,3.961039102,3.825909949,4.117502342,4.195509319,1.575739679,-0.330882726,1.127163658,3.887829041,4.499588529,3.862549362,4.330068189,2.297273866,0.083496723,1.335124095,4.392920748,4.150346499,4.085637697,3.536659195,9.099424782,0.106474843,1.669886944,3.830959359,3.259783804,3.547485477,3.613182717,1.606934578,0.236616294,1.819407847,3.973560055,4.289797549,3.37397765,2.947437535,0
Mai,1.017512322,0.343443027,0.936473217,3.305984733,2.78440101,2.59509085,2.37403434,2.557108116,0.81850007,0.852717482,3.431641899,3.037843385,2.743662637,2.572400035,1.502349414,-0.222733904,0.910852378,2.339902932,2.234477372,2.248048674,2.094833731,1.235162885,0.499334643,1.088866244,2.668140278,2.338099405,2.603607192,2.150802641,5.26993783,-0.003326226,1.040498019,2.552869002,2.590293684,2.389051612,1.927589934,12.82013432,0.312134116,1.443025464,1.871488928,2.249711433,2.421468913,1.972115566,13.84355109,0.123457867,1.742590429,2.590507259,2.636799152,2.628166663,1.889080217,0
Malinda,12.61853283,0.321909673,0.819587732,2.3178483,1.904085229,2.265558591,1.546809424,9.207679424,0.368480265,0.58446322,2.469632197,2.012887796,2.139495591,2.101547124,8.842497053,0.235003709,0.772491517,3.210828578,2.688186493,2.551807839,2.378389483,11.50627505,0.241713556,1.152999225,2.16421849,2.620870456,2.518674638,2.439118268,7.982874049,0.096003895,1.199274446,2.565693302,1.416312546,2.258928454,0.994003907,8.481647659,-0.012892346,1.561994075,2.263161549,2.122491132,2.523186156,2.43701416,9.949298491,-0.026747886,1.458332609,3.380265102,2.404882192,3.074725848,2.357056735,0
Malissa,3.168408799,0.528528709,-0.154623279,3.462915873,2.91001559,3.316284316,3.130224983,1.190795638,0.638310517,-0.04025977,3.688297358,3.254385431,3.255770658,2.774983735,1.114889276,0.48155491,0.153164034,3.354347958,3.320104031,3.222423757,2.64473701,-2.144662476,0.314397919,0.067050454,2.595434987,2.082206873,2.603975853,2.551091363,-1.595423196,0.250557694,0.087024458,1.910879697,2.069261258,2.457660437,2.124097688,1.895158632,0.280759059,-0.155445591,1.982897157,1.581615008,2.81511211,1.550140303,7.50814793,-0.00156873,-0.106585477,2.0860571,1.62801918,2.378502415,1.45687567,0
Malissie,-1.726968849,0.371077442,-0.477910172,3.293054455,2.970471358,2.778212678,3.097338832,-3.706885091,-0.31346627,-0.358772598,2.805764207,2.714203637,2.88232871,3.124861426,-8.821887105,0.18174895,-0.415045143,3.301508562,3.379081961,3.425283939,3.152772688,-0.905956582,-0.325667004,-0.453432028,3.313430821,3.294457418,3.898773249,3.05485457,-5.61271473,-0.367640767,-0.420589259,3.699249256,3.476517793,3.232670419,3.021256255,-4.860384683,0.071017657,-0.764741181,3.280136367,3.252701864,3.261878539,3.574344085,3.492168252,0.433945713,-0.567366547,2.883129659,2.90482088,3.304738065,2.861769185,0
Mallie,4.10085361,-0.060382715,1.021580182,3.440983854,3.271000292,3.702342661,3.476383748,0.039424265,0.22116861,1.148831159,2.878299743,3.200096401,3.208938845,3.490290398,5.961967955,-0.103562615,0.997062361,4.267068034,2.808623825,2.950920208,2.998059574,6.793455646,0.246655688,1.001977918,2.319405303,2.959292007,2.049472013,1.790060227,6.712167928,0.311104474,1.276211907,2.457861876,1.622319464,2.329182972,2.99020323,7.558335015,0.473426323,1.428600907,3.006863461,3.166279169,3.610160158,2.475908627,4.99541219,-0.064265447,1.151436621,3.733884478,3.576363607,2.872193528,2.889545106,0
Malvina,-8.636424241,-0.614459962,0.541762282,5.129996789,4.830605776,5.114030126,4.362004221,-6.537989594,-0.304629552,0.612546644,3.554382896,3.552693358,3.416877506,4.211324231,-1.684884177,0.070510335,0.260826747,5.169139056,4.955484267,4.280591602,4.112855009,-2.364324185,0.508293294,0.38168063,4.725505029,4.465138673,3.971316063,3.907899705,-0.457956826,-0.228958229,0.140121272,4.287030973,3.441396532,3.74344583,3.262084429,-7.151548159,-0.0431789,0.353189384,4.008920944,4.065040613,3.779995264,3.942607313,0.840310684,-0.092921433,0.520979726,4.321593178,3.935618393,3.905546795,4.498069888,0
Mame,3.968405033,0.264525293,0.225205135,3.436050799,3.140849126,3.13365845,2.663120016,4.822649263,0.289570831,0.424310845,2.292851407,2.004691252,2.465664546,2.85848963,7.695983532,0.100224043,0.409208646,3.620858927,3.348602093,3.373507203,3.205245081,2.971130646,0.323209096,0.213853389,2.216833243,2.186470022,2.289452607,1.815408707,4.317529009,-0.041123878,0.830165875,2.075376415,2.373621347,2.673528988,2.459204697,7.012313817,0.293953304,0.789433107,4.063990716,3.62202087,3.831830989,3.218503885,17.12522868,-0.399186659,0.552733889,3.730140684,3.922024564,3.456004232,3.477294919,0
Mamie,-3.558176349,-0.115601273,0.562796673,2.868162816,3.029764035,3.310095731,3.434946135,-2.740168125,-0.421024373,0.70719658,3.044083698,3.065448149,3.168906587,2.625161132,-1.151500715,-0.221918638,0.513391149,2.906490739,3.012237076,3.190905905,3.32960579,-1.515159178,-0.567336624,0.440562831,3.732740345,3.255910718,2.247242406,2.386705729,-5.696931856,-0.439446498,0.687981608,3.0660425,2.57477244,3.148950533,2.732108606,-3.721072218,-0.016997134,0.639580689,2.704222883,2.914968958,2.738605708,2.986043745,-2.995734727,0.054836131,0.649179696,3.773622248,2.813479731,2.827782108,2.890677502,0
